text_id,annotators_id,text,initial_paragraph,topic,is_noise_or_spam_text,related_to_election_2024,toxicity,polarized,profanity_obscenity,threat_incitement_to_violence,insults,identity_attack,sexually_explicit
4-302,['19'],"𝗕𝗲𝗿𝗱𝗼𝗮 𝗗𝗲𝗻𝗴𝗮𝗻 𝗕𝗲𝗻𝗮𝗿 𝗦𝗲𝗰𝗮𝗿𝗮 𝗞𝗮𝘁𝗼𝗹𝗶𝗸 Doa adalah pengangkatan jiwa kepada Tuhan, atau satu permohonan kepada Tuhan demi hal-hal yang baik”. Dari mana kita berbicara, kalau kita berdoa? Dari ketinggian kesombongan dan kehendak kita ke bawah atau “dari jurang” (Mzm 130:1) hati yang rendah dan penuh sesal? Siapa yang merendahkan diri akan ditinggikan (Bdk. Luk 18:9-14). Terakhir setiap doa yang benar dan katolik ditutup dengan rumusan panjang lengkap bersifat trinitaris Allah Bapa, Putera dan Roh Kudus, atau rumusan pendek kristologis, yaitu “…. Demi Kristus Tuhan dan Pengantara kami.” Pola doa Bapa Kami juga memberikan contoh kepada kita untuk berdoa secara benar dan sungguh Katolik.",,Kristen,['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0']
4-3020,['5'],@AddaRul49854 Ngibuuuulll ngiibuuulll Syiah si percaya mah bisa kelar dah... 😂,,Syiah,['0'],['0'],['1'],['0'],['0'],['0'],['1'],['0'],['0']
4-3021,['5'],"Polresta Banda Aceh Menetapkan Muhammad Amin (35) sebagai Tersangka Penyelundup Manusia

Polresta Banda Aceh mengungkap kasus penyelundupan manusia dengan menetapkan Muhammad Amin (35), seorang pengungsi Rohingya yang mendarat di Aceh Besar, sebagai tersangka. Amin diduga membawa 136 orang ke Tanah Rencong dengan membebankan ongkos antara Rp 14 juta hingga Rp 16 juta kepada setiap individu.

Gimana tanggapan kalian?

📸 acehvideo Polresta Banda Aceh Menetapkan Muhammad Amin (35) sebagai Tersangka Penyelundup Manusia

Polresta Banda Aceh mengungkap kasus penyelundupan manusia dengan menetapkan Muhammad Amin (35), seorang pengungsi Rohingya yang mendarat di Aceh Besar, sebagai tersangka. Amin diduga membawa 136 orang ke Tanah Rencong dengan membebankan ongkos antara Rp 14 juta hingga Rp 16 juta kepada setiap individu.

Gimana tanggapan kalian?

📸 acehvideo",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3022,['5'],"Adanya warga diduga etnis Rohingya di Kota Pekanbaru membuat heboh media sosial, Kamis (14/12/2023).

Seperti dikutip dari akun pkucity yang memposting satu direct message yang mengatakan bahwa ada warga Rohingya di Kota Pekanbaru.

Pesan itu menyatakan bahwa warga diduga etnis Rohingya sudah berada di belakang Purna MTQ Pekanbaru. Posisinya tidak jauh dari Rudenim Pekanbaru.

Awalnya warga diduga dari etnis Rohingya berada di satu masjid di Gang Kartama, Jalan Kartama.

Warga pun berinisiatif untuk mengantar warga diduga dari etnis Rohingya itu ke Rudenim Pekanbaru.

Namun ternyata dari penelusuran Tribunpekanbaru.com, warga diduga dari etnis Rohingya sudah diminta meninggalkan kawasan belakang Purna MTQ, Kota Pekanbaru oleh sejumlah warga sekitar, Kamis (14/12/2023) pagi.

""Tadi subuh mereka datang kesini, tapi karena kami tidak tahu mereka dari mana, kami minta mereka meninggalkan lokasi itu,"" terang seorang warga, Firman kepada Tribunpekanbaru.com.

Dirinya mengaku bahwa ada belasan orang warga diduga dari etnis Rohingya sudah meninggalkan lokasi itu sejak pagi.

Mereka meninggalkan kawasan Purna MTQ dari gerbang belakang.

Belasan warga diduga dari etnis Rohingya menyusur Jalan OK M Jamil secara beriringan.

Para warga etnis Rohingya ini tampak membawa barang seadanya.

Warga diduga dari etnis Rohingya menuju ke arah Jalan Jendral Sudirman.

📝 Tribunpekanbaru.com

•
•
•
-----
#rohingya #pekanbaru #terang_media #videoviral #kejadian #jakarta #bekasi #tangerang #bandung #solo #surakarta #yogyakarta #surabaya #malang #indonesia #viral #viralindonesia #peristiwa #terangmedia #viralvideos #news Adanya warga diduga etnis Rohingya di Kota Pekanbaru membuat heboh media sosial, Kamis (14/12/2023).

Seperti dikutip dari akun pkucity yang memposting satu direct message yang mengatakan bahwa ada warga Rohingya di Kota Pekanbaru.

Pesan itu menyatakan bahwa warga diduga etnis Rohingya sudah berada di belakang Purna MTQ Pekanbaru. Posisinya tidak jauh dari Rudenim Pekanbaru.

Awalnya warga diduga dari etnis Rohingya berada di satu masjid di Gang Kartama, Jalan Kartama.

Warga pun berinisiatif untuk mengantar warga diduga dari etnis Rohingya itu ke Rudenim Pekanbaru.

Namun ternyata dari penelusuran Tribunpekanbaru.com, warga diduga dari etnis Rohingya sudah diminta meninggalkan kawasan belakang Purna MTQ, Kota Pekanbaru oleh sejumlah warga sekitar, Kamis (14/12/2023) pagi.

""Tadi subuh mereka datang kesini, tapi karena kami tidak tahu mereka dari mana, kami minta mereka meninggalkan lokasi itu,"" terang seorang warga, Firman kepada Tribunpekanbaru.com.

Dirinya mengaku bahwa ada belasan orang warga diduga dari etnis Rohingya sudah meninggalkan lokasi itu sejak pagi.

Mereka meninggalkan kawasan Purna MTQ dari gerbang belakang.

Belasan warga diduga dari etnis Rohingya menyusur Jalan OK M Jamil secara beriringan.

Para warga etnis Rohingya ini tampak membawa barang seadanya.

Warga diduga dari etnis Rohingya menuju ke arah Jalan Jendral Sudirman.

📝 Tribunpekanbaru.com

•
•
•
-----
#rohingya #pekanbaru #terang_media #videoviral #kejadian #jakarta #bekasi #tangerang #bandung #solo #surakarta #yogyakarta #surabaya #malang #indonesia #viral #viralindonesia #peristiwa #terangmedia #viralvideos #news",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3023,['5'],@sosmedkeras tolong ini imigran dideportasi aja ya Pak... bisa tegas gak sih @jokowi,,Rohingya,['0'],['0'],['1'],['0'],['0'],['0'],['1'],['0'],['0']
4-3024,['5'],"Kisah pengungsi Rohingya di Indonesia membuka mata kita pada ketidaksiapan dan penolakan di Aceh, November 2023. Disinformasi di media sosial memperkuat stigma negatif, mengakibatkan ujaran kebencian dan konflik sosial. Peran platform media sosial harus diakui, dengan tanggung jawab terhadap Hak Asasi Manusia.

Kasus ini menyerukan perlawanan terhadap disinformasi, pertumbuhan empati, dan pembentukan lingkungan inklusif bagi pengungsi. Kini rasa kemanusianmu bisa dimulai dengan cara bijak memakai platform media di isu manapun.

#pengungsirohingya Kisah pengungsi Rohingya di Indonesia membuka mata kita pada ketidaksiapan dan penolakan di Aceh, November 2023. Disinformasi di media sosial memperkuat stigma negatif, mengakibatkan ujaran kebencian dan konflik sosial. Peran platform media sosial harus diakui, dengan tanggung jawab terhadap Hak Asasi Manusia.

Kasus ini menyerukan perlawanan terhadap disinformasi, pertumbuhan empati, dan pembentukan lingkungan inklusif bagi pengungsi. Kini rasa kemanusianmu bisa dimulai dengan cara bijak memakai platform media di isu manapun.

#pengungsirohingya",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3025,['5'],Pernah jadi penjahat dicurigai sebagai aktor di balik penculikan mahasiswa kok berani-beraninya wowo gombel nyapres @onmypleasure WA Aja BEM UGM KDRT Rohingya NPWP Seneng Muhammad Cakep banget TONTON 👇 #JumatBerkah #IsraelApartheidstate https://t.co/j6vMCgFrzB https://t.co/WcYJLF40AI,,Rohingya,['0'],['1'],['1'],['1'],['0'],['0'],['1'],['0'],['0']
4-3026,['5'],"Kedatangan pengungsi Rohingya di Indonesia tak disambut dengan baik.

Padahal wajib hukumnya bagi negara untuk melindungi mereka.

Mengapa pemerintah harus memegang prinsip pelindungan HAM dalam menangani pengungsi Rohingya?

Baca editorial Koran Tempo selengkapnya di link IG story. Dukung jurnalisme berkualitas dari Tempo, selengkapnya klik tempo.co/dukungkami

Naskah: Tempo
Ilustrasi: Imam Yunni

#KoranTempo #tempo #editorial #pengungsi #Rohingya #Aceh Kedatangan pengungsi Rohingya di Indonesia tak disambut dengan baik.

Padahal wajib hukumnya bagi negara untuk melindungi mereka.

Mengapa pemerintah harus memegang prinsip pelindungan HAM dalam menangani pengungsi Rohingya?

Baca editorial Koran Tempo selengkapnya di link IG story. Dukung jurnalisme berkualitas dari Tempo, selengkapnya klik tempo.co/dukungkami

Naskah: Tempo
Ilustrasi: Imam Yunni

#KoranTempo #tempo #editorial #pengungsi #Rohingya #Aceh",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3027,['5'],"Viral Emak-Emak Usir Paksa Pengungsi Rohingya di Aceh, Sikap Ngeyel Pengungsi Bikin Warga Geram https://t.co/GSBbgdx6sj",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3028,['5'],"Melihat kondisi pengungsi di selatan Rafah, Jalur Gaza pada Rabu (13/12/2023). Terlihat para sukarelawan juru masak sedang menyiapkan sup kacang dalam panci besar / ketika puluhan pengungsi menunggu di tengah hujan untuk mendapatkan makanan. Salah seorang juru masak untuk badan amal lokal di Rafah, Omar Barhoom menyebut bahwa dapur kecil daruratnya kesulitan menyediakan makanan yang cukup. Simak selengkapnya dalam video berikut! Penulis Naskah: Bernadetha Nadia Deni Ananda Narator: Bernadetha Nadia Deni Ananda Video Editor: Bernadetha Nadia Deni Ananda Produser: Monica Arum Musik: Forest Lullabye - Asher Fulero #PengungsianJalurGaza #PerangHamasIsrael #RafahGaza #JernihkanHarapan",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3029,['5'],"Keripik buah apel 100gr Rp20,000 - 23115 Kalian tau ga guyss, di Banda Aceh udah ada store Bannafoody ☺️☺️ toko snack viral dan termurah ☺️ Mau tau store nya dimana ??👇👇 Jln. Tgk nyak Arief Jeulingke, kec. Syiah Kuala, kota Banda Aceh Yuk jangan lupa kepoin instagram dan tiktok bannafoody ya guyss👉🏻 ( @bannafoody ) Mau order????? 👇http://wa.me/6282268083163 Mau usaha snack juga??? Kami juga lagi open resseler loh guyss, dan menangkan reward-reward menarik dari bannafoody... #bannafoody #snackviral",,Syiah,['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0']
4-303,['19'],"“Roh Gereja harus fokus melayani atau membantu jemaat, dengan memberi makan domba, “Ajarilah umatKu!” dan menjawab kebutuhan masyarakat!

Maka, orang Kristen bisa bertumbuh dalam iman dan menghasilkan buah yang baik ✨

JOIN US!

𝐎𝐍𝐋𝐈𝐍𝐄 𝐒𝐀𝐓𝐔𝐑𝐃𝐀𝐘 𝐒𝐄𝐑𝐕𝐈𝐂𝐄

𝐈𝐛𝐚𝐝𝐚𝐡 𝐎𝐧𝐥𝐢𝐧𝐞 𝐈𝐦𝐩𝐚𝐜𝐭 𝐂𝐨𝐦𝐦𝐮𝐧𝐢𝐭𝐲 𝐈𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚

Saturday Service, 16 Desember 2023 | 19.00 WIB
Sermon : @yoaneskristianus
Praise & Worship :  @marlonbolung_official & @iciworship
𝐋𝐢𝐧𝐤 𝐈𝐛𝐚𝐝𝐚𝐡 𝐎𝐧𝐥𝐢𝐧𝐞 𝐒𝐚𝐛𝐭𝐮 : https://youtu.be/SQ7949Hbf4g

Sunday Service, 17 Desember | 10.00 WIB (Live Streaming)
Sermon : @hennykristianus @yoaneskristianus

Praise & Worship: @elvisferdinandwenno & @iciworship
𝐋𝐢𝐧𝐤 𝐈𝐛𝐚𝐝𝐚𝐡 𝐋𝐢𝐯𝐞 𝐒𝐭𝐫𝐞𝐚𝐦𝐢𝐧𝐠 𝐌𝐢𝐧𝐠𝐠𝐮 : https://youtube.com/live/WsIJmFNvwzk?feature=share

Available at
- Live IG: @hennykristianus & @yoaneskristianus
- Live Facebook: Henny Kristianus Official
- Live Utube: Henny Kristianus & Impact Community “Roh Gereja harus fokus melayani atau membantu jemaat, dengan memberi makan domba, “Ajarilah umatKu!” dan menjawab kebutuhan masyarakat!

Maka, orang Kristen bisa bertumbuh dalam iman dan menghasilkan buah yang baik ✨

JOIN US!

𝐎𝐍𝐋𝐈𝐍𝐄 𝐒𝐀𝐓𝐔𝐑𝐃𝐀𝐘 𝐒𝐄𝐑𝐕𝐈𝐂𝐄

𝐈𝐛𝐚𝐝𝐚𝐡 𝐎𝐧𝐥𝐢𝐧𝐞 𝐈𝐦𝐩𝐚𝐜𝐭 𝐂𝐨𝐦𝐦𝐮𝐧𝐢𝐭𝐲 𝐈𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚

Saturday Service, 16 Desember 2023 | 19.00 WIB
Sermon : @yoaneskristianus
Praise & Worship :  @marlonbolung_official & @iciworship
𝐋𝐢𝐧𝐤 𝐈𝐛𝐚𝐝𝐚𝐡 𝐎𝐧𝐥𝐢𝐧𝐞 𝐒𝐚𝐛𝐭𝐮 : https://youtu.be/SQ7949Hbf4g

Sunday Service, 17 Desember | 10.00 WIB (Live Streaming)
Sermon : @hennykristianus @yoaneskristianus

Praise & Worship: @elvisferdinandwenno & @iciworship
𝐋𝐢𝐧𝐤 𝐈𝐛𝐚𝐝𝐚𝐡 𝐋𝐢𝐯𝐞 𝐒𝐭𝐫𝐞𝐚𝐦𝐢𝐧𝐠 𝐌𝐢𝐧𝐠𝐠𝐮 : https://youtube.com/live/WsIJmFNvwzk?feature=share

Available at
- Live IG: @hennykristianus & @yoaneskristianus
- Live Facebook: Henny Kristianus Official
- Live Utube: Henny Kristianus & Impact Community",,Kristen,['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0']
4-3030,['5'],"KOMPAS.TV - Sejumlah warga berupaya memperbaiki kapal yang membawa pengungsi Rohingya yang ditampung di Pulau Kosong di Deli Serdang, Sumatera Utara. Sebuah video di media sosial memperlihat sejumlah ibu menguras kapal yang membawa pengungsi Rohingya yang terdampar di Desa Karang Gading, Kabupaten Deli Serdang, Sumatera. Para ibu itu adalah warga Desa Kuala Besar, Kabupaten Langkat yang tinggal cukup dekat dengan Pulau Kosong, tempat penampungan sementara orang-orang Rohingya. 3 kapal berlabuh di Kabupaten Pidie, 1 kapal di Kabupaten Bireun, 2 di Aceh Timur, serta 2 kapal di Kota Sabang. Artikel ini bisa dilihat di : https://www.kompas.tv/video/478272/hingga-kini-tak-ada-kepastian-relokasi-pengungsi-rohingya-di-pulau-kosong-deli-serdang",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3031,['5'],REBECCA Mamat Asam Sulfat Ibu Hamil Aceh Ade Armando Selasa Jansen Belimbing Nyetrika Rohingya GTA 6 KARINA AT YSL BEAUTY EVENT Bakpia #JulidFiiSabilillah Senin SEE YOU IN 2025 Ahmad Dhani Pemain Kyuhyun #NCTU_MarineTurtle APOBANGPO iKON #zonajajan Enhypen Mahal Inggris Amalia PS https://t.co/Y9NO343EZp,,Rohingya,['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0']
4-3032,['5'],Selamat datang untuk tidur2an makan dan berak di pekanbaru.... semoga di pekanbaru berak berak imigran gelap rohingya tidak banyak ditemukan kececeran disana..,,Rohingya,['0'],['0'],['1'],['0'],['0'],['0'],['1'],['0'],['0']
4-3033,['5'],"Pengungsi Rohingya Masuk Aceh LAGI, DPRA Senggol Peran UNHCR Pengungsi Rohingya terus berdatangan ke Aceh lewat jalur laut. Minggu (10/12) dini hari, dua kapal yang mengangkut pengungsi Rohingya tiba di Kabupaten Aceh Besar dan Kabupaten Pidie, Provinsi Aceh. Pengungsi yang tiba merupakan gelombang kedelapan yang mendarat di Aceh dalam dua bulan terakhir. https://batam.tribunnews.com/2023/12/12/pengungsi-rohingya-masuk-aceh-lagi-dpra-senggol-peran-unhcr VO: Nadya VE: d2k SUBSCRIBE, SHARE, and COMMENT. Update info terkini via tribunbatam.id : http://tribunbatam.id/:=:https://batam.tribunnews.com/ Follow akun Instagram : https://www.instagram.com/tribunbatamdotcom/ Follow akun Twitter : https://twitter.com/tribunbatamku Follow dan like fanpage Facebook : https://www.facebook.com/redaksitribunbatam",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3034,['5'],"Alhamdulillah, hingga hari ke 107, Senin (21 Januari 2024) tim @inhforhumanity di Gaza terus bergerak menyalurkan bantuan untuk para pengungsi di Gaza.
.
Belum waktunya kita berhenti, se konsisten apa Z10NI5T membantai Gaza, kita harus lebih konsisten dalam mendukung perjuangan Saudara saudara kita yang sedang berjuang mempertahankan kehormatan kita, umat Islam dunia. 
.
Open donasi untuk Gaza masih terbuka, kirim harta terbaik anda melalui
.
Bank Syariah Indonesia : 7120520355
Atas nama International Networking for Humanitarian

Bank Central Asia : 4063011137 
Atas nama International Networking

Konfirmasi di nomor WhatsApp 
(Chat saja)
+62 877-3111-1336 Alhamdulillah, hingga hari ke 107, Senin (21 Januari 2024) tim @inhforhumanity di Gaza terus bergerak menyalurkan bantuan untuk para pengungsi di Gaza.
.
Belum waktunya kita berhenti, se konsisten apa Z10NI5T membantai Gaza, kita harus lebih konsisten dalam mendukung perjuangan Saudara saudara kita yang sedang berjuang mempertahankan kehormatan kita, umat Islam dunia. 
.
Open donasi untuk Gaza masih terbuka, kirim harta terbaik anda melalui
.
Bank Syariah Indonesia : 7120520355
Atas nama International Networking for Humanitarian

Bank Central Asia : 4063011137 
Atas nama International Networking

Konfirmasi di nomor WhatsApp 
(Chat saja)
+62 877-3111-1336",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3035,['5'],"@exxxtrahottt @_meilgi @tanyarlfes skrg gini, ada ga pengungsi palestina di mesir yang buang2 makanan pemberian donasi? ada ga pengungsi palestina yang ngemis2 tanah di mesir? ada ga pengungsi palestina yang berbuat onar rusuh di mesir? Aceh dulu nerima loh tp smnjk si R ini mulai onar ya no wonder lah mrk nolak",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3036,['5'],Menko Polhukam Mahfud Md menyatakan penampungan pengungsi Rohingya tidak ada dalam Anggaran Pendapatan dan Belanja Negara (APBN).,,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3037,['5'],geloraco Narasinya seakan WN KETURUNAN IMIGRAN yg ikut PILPRES dipersulit padahal tidak sebab UU sdh diamandemen diijinkan IKUT PILPRES bebss kampanye dimana saja sepanjang Lokasinya sesuiai ATURAN.,,Rohingya,['0'],['1'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3038,['5'],Yang menang 03 atau 02 gak masalah dan sama saja... Asal jangan keturunan imigran YAMAN yang menang. 🇮🇩🇮🇩🇮🇩,,Rohingya,['0'],['1'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-3039,['5'],cuma rohingya yang bisa counter pridavan,,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
4-304,['19'],"Zona pengembangan nasional China penting untuk jaga kestabilan perdagangan dan investasi luar negeri Zona-zona pengembangan ekonomi dan teknologi tingkat negara di China telah memainkan peran penting dalam pembangunan berkualitas tinggi serta stabilitas perdagangan dan investasi luar negeri, demikian diungkapkan oleh Kementerian Perdagangan China. Data resmi dari kementerian itu menunjukkan bahwa perdagangan luar negeri di 230 zona pengembangan yang ditinjau oleh kementerian tersebut mencapai 10,3 triliun yuan (1 yuan = Rp2.176) pada 2022, mencakup 25 persen dari total perdagangan luar negeri China. Secara khusus, perdagangan produk berteknologi tinggi di zona-zona pengembangan itu mencapai 3 triliun yuan pada 2022, menyumbangkan 27 persen dari volume perdagangan teknologi tinggi secara keseluruhan di China. Kajian tersebut menunjukkan bahwa zona-zona pengembangan tersebut memiliki kemampuan inovasi ilmiah dan teknologi yang lebih kuat, dengan jumlah institusi penelitian dan pengembangan pada atau di atas tingkat provinsi meningkat menjadi 12.000 per akhir 2022. Data resmi menunjukkan bahwa produk domestik bruto (PDB) gabungan dari zona-zona itu mencapai 14 triliun yuan pada 2022, menyumbangkan 12 persen terhadap total PDB China.",,Tionghoa,['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0']
4-3040,['5'],Kemensos Beri Bantuan Kepada Warga Pengungsi dan Korban Terdampak di Karya Bumi.,,Rohingya,['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0']
4-3041,['5'],Diskon 50% Permen kuat kesehatan pria recommended https://t.co/dl2rlQKgFq #เอ๊ะมันคืออะไรนะ #Haruto #NarutoTheLast9th Olla Gunung Marapi Rohingya Myanmar Aceh Ganjar Mahfud,,Rohingya,['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0'],['0']
4-3042,['5'],"Aksi ratusan mahasiswa Aceh yang menggeruduk dan mengusir paksa pengungsi Rohingya menuai banyak sorotan. Seperti diketahui, ratusan mahasiswa sempat melakukan aksi demonstrasi hingga menyerbu tempat pengungsian Rohingya di Balai Meuseuraya Aceh (BMA). Tak hanya itu, dilaporkan pula ratusan mahasiswa Aceh tersebut juga menggiring paksa para pengungsi Rohingya untuk kemudian dialihkan dari BMA ke Kantor Kemenkumham Aceh.

Menanggapi kenyataan tersebut, United Nations High Commissioner for Refugees atau Badan Pengungsi PBB (UNHCR) buka suara. Sebagai badan yang mengurusi pengungsi Persatuan Bangsa Bangsa (PBB), UNHCR turut menyampaikan keprihatinan terhadap aksi massa yang dilakukan oleh ratusan mahasiswa Aceh tersebut. 

""UNHCR, Badan Pengungsi PBB, sangat prihatin melihat serangan massa di sebuah lokasi yang menampung keluarga pengungsi yang rentan, sebagian besar adalah anak-anak dan perempuan, di kota Banda Aceh, Indonesia,"" tulis UNHCR dalam keterangan resmi tertulis mereka, seperti dikutip JawaPos.com pada Kamis (28/12). 

Dalam keterangan UNHCR, ratusan pemuda menyerbu basement gedung pada Rabu (27 Desember 2023) tempat para pengungsi berlindung. Massa sempat menerobos barisan polisi dan secara paksa memasukkan 137 pengungsi ke dalam dua truk dan memindahkan mereka ke lokasi lain di Banda Aceh. ""Peristiwa ini membuat para pengungsi terkejut dan trauma,"" ujar UNHCR. Terkait peristiwa hal ini, Badan Pengungsi PBB tersebut meminta kepada aparat penegak hukum untuk mengambil tindakan. 

""UNHCR masih sangat khawatir mengenai keselamatan para pengungsi dan menyerukan kepada aparat penegak hukum setempat untuk mengambil tindakan segera guna memastikan perlindungan bagi semua individu dan staf kemanusiaan yang putus asa,"" ungkapnya.

Baca selengkapnya di https://www.jawapos.com/nasional/013665172/viral-mahasiswa-aceh-geruduk-dan-usir-paksa-pengungsi-rohingya-unhcr-buka-suara

#jawapos #koranjawapos #jawaposcom #jawapostv #berita #beritaterkini #beritaviral #viral Aksi ratusan mahasiswa Aceh yang menggeruduk dan mengusir paksa pengungsi Rohingya menuai banyak sorotan. Seperti diketahui, ratusan mahasiswa sempat melakukan aksi demonstrasi hingga menyerbu tempat pengungsian Rohingya di Balai Meuseuraya Aceh (BMA). Tak hanya itu, dilaporkan pula ratusan mahasiswa Aceh tersebut juga menggiring paksa para pengungsi Rohingya untuk kemudian dialihkan dari BMA ke Kantor Kemenkumham Aceh.

Menanggapi kenyataan tersebut, United Nations High Commissioner for Refugees atau Badan Pengungsi PBB (UNHCR) buka suara. Sebagai badan yang mengurusi pengungsi Persatuan Bangsa Bangsa (PBB), UNHCR turut menyampaikan keprihatinan terhadap aksi massa yang dilakukan oleh ratusan mahasiswa Aceh tersebut. 

""UNHCR, Badan Pengungsi PBB, sangat prihatin melihat serangan massa di sebuah lokasi yang menampung keluarga pengungsi yang rentan, sebagian besar adalah anak-anak dan perempuan, di kota Banda Aceh, Indonesia,"" tulis UNHCR dalam keterangan resmi tertulis mereka, seperti dikutip JawaPos.com pada Kamis (28/12). 

Dalam keterangan UNHCR, ratusan pemuda menyerbu basement gedung pada Rabu (27 Desember 2023) tempat para pengungsi berlindung. Massa sempat menerobos barisan polisi dan secara paksa memasukkan 137 pengungsi ke dalam dua truk dan memindahkan mereka ke lokasi lain di Banda Aceh. ""Peristiwa ini membuat para pengungsi terkejut dan trauma,"" ujar UNHCR. Terkait peristiwa hal ini, Badan Pengungsi PBB tersebut meminta kepada aparat penegak hukum untuk mengambil tindakan. 

""UNHCR masih sangat khawatir mengenai keselamatan para pengungsi dan menyerukan kepada aparat penegak hukum setempat untuk mengambil tindakan segera guna memastikan perlindungan bagi semua individu dan staf kemanusiaan yang putus asa,"" ungkapnya.

Baca selengkapnya di https://www.jawapos.com/nasional/013665172/viral-mahasiswa-aceh-geruduk-dan-usir-paksa-pengungsi-rohingya-unhcr-buka-suara

#jawapos #koranjawapos #jawaposcom #jawapostv #berita #beritaterkini #beritaviral #viral",,Rohingya,['0'],['0'],['0'],['1'],['0'],['0'],['0'],['0'],['0']
